"name","address","latitude","longitude","link","price","health_color","isVegan","isVegetarian"
"Big Daddy's Hot Dog Stand","622 Boylston St",42.350093,-71.07736,"/restaurants/big-daddys-hot-dog-stand/","$","red",0,0
"Big Guy's Cafe &amp; Grill","100 City Hall Plaza",42.358284,-71.059458,"/restaurants/big-guys/","$$","yellow",0,0
"Bijou","51 Stuart St",42.351149,-71.063768,"/restaurants/bijou/","$$$","red",0,0
"Bill's Bar &amp; Lounge","5 Lansdowne St",42.347192,-71.094689,"/restaurants/bills-bar-lounge/","$","yellow",0,0
"Billy Tse Restaurant","240 Commercial St",42.363791,-71.051461,"/restaurants/billy-tse-restaurant/","$$$","red",0,0
"Billy's Sub Shop","57 Berkeley St",42.346405,-71.070927,"/restaurants/billys-sub-shop/","$","green",0,0
"Bin 26","26 Charles St",42.356897,-71.070142,"/restaurants/bin-26/","$$$$","yellow",0,0
"Birch Bar","425 Summer St",42.346086,-71.04328,"/restaurants/birch-bar/","$$$","yellow",0,0
"Biryani Park Truck","Location Varies",42.361311,-71.048291,"/restaurants/biryani-park-truck/","$$","red",0,0
"Bishop's Mediterranean","70 Staniford St",42.363098,-71.063838,"/restaurants/bishops-mediterranean/","$$","yellow",0,0
"BISq","1071 Cambridge St",42.373001,-71.095057,"/restaurants/bisq/","$$$","yellow",0,0
"Bistro du Midi","272 Boylston St",42.351968,-71.069947,"/restaurants/bistro-du-midi/","$$$$","yellow",0,0
"Bisuteki","777 Memorial Dr",42.358897,-71.115696,"/restaurants/bisuteki/","$$$$","yellow",0,0
"Black Rose","160 State St",42.35933,-71.054253,"/restaurants/black-rose/","$$$","yellow",0,0
"Black Seed Cafe &amp; Grill","131 Tremont St",42.356017,-71.062371,"/restaurants/black-seed-cafe-grill/","$","green",0,0
"Blackbird Doughnuts","1395 Washington St",42.34133,-71.070197,"/restaurants/blackbird-doughnuts/","$","red",0,0
"Blackjack Pasta Bar","52 Queensberry St",42.342719,-71.09757,"/restaurants/blackjack-pasta-bar/","$$","yellow",0,0
"Blackstone Grill","15 Union St",42.360579,-71.057178,"/restaurants/blackstone-grill/","$$$","yellow",0,0
"Blazing Paddles","82 Lansdowne St",42.347088,-71.098315,"/restaurants/blazing-paddles/","$$$","red",0,0
"Bloc 11","11 Bow St",42.380766,-71.096974,"/restaurants/bloc-11/","$$","green",0,0
"blu","4 Avery St",42.353098,-71.062741,"/restaurants/blu/","$$$$","yellow",0,0
"Blue Asia Cafe","113 Brighton Ave",42.35287,-71.131026,"/restaurants/blue-asia-cafe/","$","yellow",0,0
"Blue Dragon","324 A St",42.349348,-71.049653,"/restaurants/blue-dragon/","$$$","yellow",0,0
"Blue Fin","1815 Massachusetts Ave",42.387294,-71.118395,"/restaurants/blue-fin/","$$$","yellow",0,0
"Blue Fuji Organic Restaurant","106 Cambridge St",42.360043,-71.12115,"/restaurants/blue-fuji-organic-restaurant/","$","yellow",0,0
"Blue Glass Cafe","200 Clarendon St",42.350235,-71.075041,"/restaurants/blue-glass-cafe/","$$","green",0,0
"Blue Nile","389 Centre St",42.322201,-71.109629,"/restaurants/blue-nile/","$","red",0,0
"Blue State Coffee","957 Commonwealth Ave",42.351496,-71.119079,"/restaurants/blue-state-coffee/","$","green",1,1
"Blue State Coffee","155 Seaport Blvd",42.355168,-71.05191,"/restaurants/blue-state-coffee-2/","$","green",1,1
"Bluestone Bistro","1799 Commonwealth Ave",42.340174,-71.151261,"/restaurants/bluestone-bistro/","$$","yellow",0,0
"Blunch","59 E Springfield St",42.335426,-71.074788,"/restaurants/blunch/","$$","green",0,0
"Boa Nation","571 MASSACHUSETTS AVE",42.364951,-71.102426,"/restaurants/boa-nation/","$$","yellow",0,0
"Boca Granda Taqueria","366 Washington St",42.349051,-71.153809,"/restaurants/boca-granda-taqueria-2/","$","red",0,0
"Boca Grande Taqueria","149 1st St",42.36623,-71.078185,"/restaurants/boca-grande-taqueria-2/","$","red",0,0
"Boca Grande Taqueria (CLOSED)","1294 Beacon St",42.342377,-71.120649,"/restaurants/boca-grande-taqueria/","$","red",0,0
"Boca Grande Taqueria","1728 Massachusetts Ave",42.384276,-71.119417,"/restaurants/boca-grande-taqueria-4/","$","yellow",0,0
"Bogie's Place","25 Temple Place",42.35528,-71.06221,"/restaurants/bogies-place/","$$$$","yellow",0,0
"Boloco","2 Park Plaza",42.35175,-71.06804,"/restaurants/boloco-2/","$","green",0,1
"Boloco","1080 Boylston St",42.347703,-71.086667,"/restaurants/boloco-14/","$","yellow",0,0
"Boloco","247 Newbury St",42.349151,-71.084308,"/restaurants/boloco-4/","$","green",0,1
"Boloco","50 Congress St",42.357713,-71.055948,"/restaurants/boloco-9/","$","green",0,1
"Boloco","359 Huntington Ave",42.339913,-71.090138,"/restaurants/boloco-6/","$","green",0,1
"Boloco","71 Mount Auburn St",42.371896,-71.118597,"/restaurants/boloco/","$","green",0,1
"Boloco","125 Pearl St",42.35496,-71.053901,"/restaurants/boloco-8/","$","green",0,1
"Boloco","1940 Beacon St",42.335985,-71.150211,"/restaurants/boloco-5/","$","green",0,1
"Boloco","283 Longwood Ave",42.3377,-71.105183,"/restaurants/boloco-10/","$","green",0,1
"Boloco","569 Boylston St",42.350621,-71.076428,"/restaurants/boloco-12/","$","green",0,1
"Boloco","27 School St",42.357737,-71.059377,"/restaurants/boloco-3/","$","green",0,1
"Boloco","284 Congress St",42.353001,-71.052868,"/restaurants/boloco-13/","$","green",0,1
"Boloco","133 Federal St",42.354172,-71.056685,"/restaurants/boloco-7/","$","green",0,1
"Bom Cafe","1093 Cambridge St",42.373053,-71.095475,"/restaurants/bom-cafe/","$","yellow",0,0
"Bombay Cafe (CLOSED)","175 Massachusetts Ave",42.34629,-71.087461,"/restaurants/bombay-cafe/","$$","green",0,0
"Bon Chon","123 Brighton Ave",42.352906,-71.131344,"/restaurants/bon-chon/","$$$","green",0,0
"Bon Chon","57 JFK St",42.371613,-71.120938,"/restaurants/bon-chon-2/","$$$","red",0,0
"Bon Me","1 Kendall Square",42.367791,-71.089723,"/restaurants/bon-me/","$$","green",0,0
"Bon Me Truck","Location Varies",42.36048,-71.059062,"/restaurants/bon-me-truck/","$","yellow",1,1
"Bonapita","49 Franklin St",42.355601,-71.058697,"/restaurants/bonapita/","$$","red",0,0
"BOND","250 Franklin St",42.356397,-71.054462,"/restaurants/bond/","$$$$$","yellow",0,0
"Bondir","279A Broadway",42.368172,-71.097784,"/restaurants/bondir/","$$$$","yellow",0,0
"Boston Beer Works","Logan Airport",42.365613,-71.00956,"/restaurants/boston-beer-works-3/","$$","yellow",0,0
"Boston Beer Works","61 Brookline Ave",42.34683,-71.099163,"/restaurants/boston-beer-works/","$$","red",0,0
"Boston Beer Works","112 Canal St",42.364569,-71.06038,"/restaurants/boston-beer-works-2/","$$","red",0,0
"Boston Brewin Coffee","45 Bromfield St",42.356899,-71.060631,"/restaurants/boston-brewin-coffee/","$","green",0,0
"Boston Buddhist Tea House","950 Massachusetts Ave",42.368811,-71.10983,"/restaurants/boston-buddhist-tea-house/","$","yellow",0,1
"Boston Burger Company","1105 Massachusetts Ave",42.370793,-71.113375,"/restaurants/boston-burger-company-3/","$$","red",0,0
"Boston Burger Company","37 Davis Sq",42.3966,-71.122629,"/restaurants/boston-burger-company/","$$","red",0,0
"Boston Burger Company","1100 Boylston St",42.347034,-71.088582,"/restaurants/boston-burger-company-2/","$$","red",0,0
"Boston Chipyard","257 Fanueil Hall Marketplace",42.361224,-71.054635,"/restaurants/boston-chipyard/","$","red",0,0
"Boston Chops","1375 Washington St",42.341509,-71.069517,"/restaurants/boston-chops/","$$$$$","yellow",0,0
"Boston Chowda Co","800 Boylston St",42.348785,-71.082408,"/restaurants/boston-chowda-co/","$","yellow",0,0
"Boston Chowda Co","1 Faneuil Hall Marketplace",42.360407,-71.054624,"/restaurants/boston-chowda-co-2/","$","yellow",0,0
"Boston Common Coffee Company","10 High St",42.353557,-71.056596,"/restaurants/boston-common-coffee-company/","$","green",0,0
"Boston Common Coffee Company","515 Washington St",42.353487,-71.062599,"/restaurants/boston-common-coffee-company-3/","$","green",0,0
"Boston Common Coffee Company (CLOSED)","97 Salem St",42.364052,-71.055898,"/restaurants/boston-common-coffee-company-2/","$","green",0,0
"Boston Common Coffee Company","89 Canal St",42.364298,-71.059791,"/restaurants/boston-common-coffee-company-4/","$","green",0,0
"Boston House of Pizza","173 Amory St",42.350244,-71.113724,"/restaurants/boston-house-of-pizza-3/","$$","yellow",0,0
"Boston House of Pizza","305 Huntington Ave",42.340775,-71.087474,"/restaurants/boston-house-of-pizza-2/","$","yellow",0,0
"Boston Indian Kitchen","51 Massachusetts Ave",42.349692,-71.089234,"/restaurants/boston-indian-kitchen/","$$","green",0,0
"Boston Kabob Company","164 Brighton Ave",42.352997,-71.132771,"/restaurants/boston-kabob-company/","$$","yellow",0,0
"Boston Kebab House","7 Liberty Sq",42.35813,-71.055457,"/restaurants/boston-kebab-house/","$$","yellow",0,0
"Boston Kitchen Pizza","1 Stuart St",42.350849,-71.063394,"/restaurants/boston-kitchen-pizza/","$$","yellow",0,0
"Boston Market","245 Massachusetts Ave",42.344048,-71.086364,"/restaurants/boston-market/","$","yellow",0,0
"Boston News Cafe","28 State St",42.358897,-71.057695,"/restaurants/boston-news-cafe/","$$","green",0,0
"Boston Pizza Express (CLOSED)","1026A Commonwealth Ave",42.352201,-71.12184,"/restaurants/boston-pizza-express/","$","yellow",0,0
"Boston Pizza Stop &amp; Cafe","851 Harrison Ave",42.33464,-71.07554,"/restaurants/boston-pizza-stop-cafe/","$","yellow",0,0
"Boston Pushcart","Rose Kennedy Greenway",42.361213,-71.052739,"/restaurants/boston-pushcart/","$","red",0,0
"Boston Sail Loft","80 Atlantic Ave",42.362724,-71.051295,"/restaurants/boston-sail-loft/","$$$","yellow",0,0
"Boston Shawarma","315 Huntington Ave",42.340535,-71.087946,"/restaurants/boston-shawarma/","$$","green",0,0
"Boston Shawarma 2","226 Washington St",42.358014,-71.057851,"/restaurants/boston-shawarma-2/","$$","green",0,1
"Boston Super Dog","Location Varies",42.366062,-71.048291,"/restaurants/boston-super-dog/","$$","yellow",0,0
"Boston Tea Stop","54 JFK St",42.37182,-71.120595,"/restaurants/boston-tea-stop/","$","red",0,0
"Boston's Baddest Burger","Location Varies",42.330704,-71.094718,"/restaurants/bostons-baddest-burger/","$$","green",0,0
"Bostonia Public House","131 State St",42.359192,-71.054277,"/restaurants/bostonia-public-house/","$$$$","yellow",0,0
"Bottega di Capri","41 Harvard St",42.334497,-71.119346,"/restaurants/bottega-di-capri/","$$","green",0,0
"Bottega Fiorentina","313B Harvard St",42.343342,-71.122994,"/restaurants/bottega-fiorentina/","$","green",0,0
"Bourbon Coffee","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/bourbon-coffee/","$","yellow",0,0
"Bova's Bakery","134 Salem St",42.365297,-71.055695,"/restaurants/bovas-bakery/","$","green",0,0
"boYO","175 Cambridge St",42.361297,-71.065514,"/restaurants/boyo/","$","red",0,0
"Brandy Pete's","267 Franklin St",42.356828,-71.053773,"/restaurants/brandy-petes/","$$$","yellow",0,0
"Brass Union","70 Union Sq",42.379997,-71.095048,"/restaurants/brass-union/","$$$","yellow",0,0
"Brasserie Jo","120 Huntington Ave",42.349197,-71.077095,"/restaurants/brasserie-jo/","$$$$$","yellow",0,0
"Bravo","465 Huntington Ave",42.338537,-71.093656,"/restaurants/bravo/","$$$$$","yellow",0,0
"Bravo Pizza","160 Brighton Ave",42.353062,-71.132811,"/restaurants/bravo-pizza/","$$","yellow",0,0
"Brew","75 Northern Ave",42.352378,-71.045281,"/restaurants/brew/","$","yellow",0,0
"Bricco","241 Hanover St",42.363297,-71.055395,"/restaurants/bricco/","$$$$$","red",0,0
"Brick &amp; Mortar","569 Massachusetts Ave",42.367715,-71.107705,"/restaurants/brick-mortar/","$$","red",0,0
"Brick House","256 Washington St.",42.347778,-71.149751,"/restaurants/brick-house/","$$","yellow",0,0
"Brigham Circle","728 Huntington Ave",42.334051,-71.105119,"/restaurants/brigham-circle/","$$","red",0,0
"Brighton House Of Pizza","218 Market St",42.355059,-71.150031,"/restaurants/brighton-house-of-pizza/","$$","green",0,0
"Bristol Lounge","200 Boylston St",42.352289,-71.068249,"/restaurants/bristol-lounge/","$$$$$","green",0,1
"Broad Street Riot","131 Broad St",42.357057,-71.051976,"/restaurants/broad-street-riot/","$$$$","yellow",0,0
"Brookline Family Turkish Restaurant","305 Washington St",42.333329,-71.119683,"/restaurants/brookline-family-turkish-restaurant/","$$$","yellow",0,0
"Brookline Lunch","9 Brookline St",42.363857,-71.101836,"/restaurants/brookline-lunch/","$","yellow",0,0
"Brookline Spa","75 Harvard St",42.335897,-71.120696,"/restaurants/brookline-spa/","$","yellow",0,0
"Brown Sugar Cafe","1033 Commonwealth Ave",42.351982,-71.121997,"/restaurants/brown-sugar-cafe/","$$$","yellow",0,0
"Brownstone","111 Dartmouth St",42.347525,-71.076208,"/restaurants/brownstone/","$$$","yellow",0,0
"Bruegger's Bagels","253 Harvard St",42.34134,-71.121182,"/restaurants/brueggers-bagels-7/","$","green",0,0
"Bruegger's Bagels","7 School St",42.357552,-71.058698,"/restaurants/brueggers-bagels/","$","green",0,0
"Bruegger's Bagels","375 Longwood Ave",42.339368,-71.108282,"/restaurants/brueggers-bagels-6/","$","green",0,0
"Bruegger's Bagels","1876 Massachusetts Ave",42.388163,-71.119497,"/restaurants/brueggers-bagels-4/","$","green",0,0
"Bruegger's Bagels","211 Congress St",42.354845,-71.055174,"/restaurants/brueggers-bagels-3/","$","green",0,0
"Bruegger's Bagels","644 Beacon St",42.34924,-71.095535,"/restaurants/brueggers-bagels-9/","$","green",0,0
"Bruegger's Bagels","370 Western Avenue",42.362842,-71.138731,"/restaurants/brueggers-bagels-8/","$","green",0,0
"Bruegger's Bagels","91 Summer St",42.353887,-71.058458,"/restaurants/brueggers-bagels-10/","$","green",0,0
"Bubor Cha Cha","45 Beach St",42.351263,-71.061209,"/restaurants/bubor-cha-cha/","$$$","red",0,0
"Buccieri's Cafe","260 Franklin St",42.356497,-71.054328,"/restaurants/buccieris-cafe/","$$","green",0,0
"Buk Kyung II","151 Brighton Ave",42.353007,-71.132234,"/restaurants/buk-kyung-ii/","$$","yellow",0,0
"Bukhara","701 Centre St",42.311497,-71.114496,"/restaurants/bukhara/","$$","green",0,0
"Bukowski Tavern","1281 Cambridge St",42.373541,-71.099115,"/restaurants/bukowski-tavern-3/","$$","yellow",0,0
"Bukowski Tavern","50 Dalton St",42.346697,-71.084995,"/restaurants/bukowski-tavern-2/","$$","yellow",0,0
"BurgerFi","961 Commonwealth Ave",42.35202,-71.119081,"/restaurants/burgerfi/","$$","green",0,0
"Burrito Elito","1 Harborside Dr",42.363179,-71.024374,"/restaurants/burrito-elito/","$$","green",0,1
"Burritos &amp; Tacos To Go","145 Dartmouth St",42.348411,-71.076715,"/restaurants/burritos-tacos-to-go/","$","red",0,0
"Burritos Express","86 Bedford St",42.353303,-71.060042,"/restaurants/burritos-express/","$","yellow",0,0
"Busker's Lounge","67 Canal St",42.363997,-71.059776,"/restaurants/buskers-lounge/","$$$","yellow",0,0
"Busy Bee Diner","1046 Beacon St",42.345593,-71.109012,"/restaurants/busy-bee-diner/","$","yellow",0,0
"Bytes","64 Sidney St",42.361497,-71.101496,"/restaurants/bytes/","$","yellow",0,0
"Cabana Grill","254 Bennington St",42.378518,-71.029444,"/restaurants/cabana-grill/","$","red",0,0
"Cactus Mexican Grill","44 Maverick Sq",42.370031,-71.039047,"/restaurants/cactus-mexican-grill/","$","red",0,0
"Caesar's","34 Essex St",42.352284,-71.061868,"/restaurants/caesars/","$","yellow",0,0
"Cafe 472","472 Commonwealth Ave",42.348797,-71.093614,"/restaurants/cafe-472/","$$$","green",0,0
"Cafe 939","939 Boylston St",42.348086,-71.085067,"/restaurants/cafe-939/","$","green",0,0
"Cafe ArtScience","650 E Kendall St",42.364742,-71.081934,"/restaurants/cafe-artscience/","$$$$$","yellow",0,0
"Cafe Barada","2269 Massachusetts Ave",42.394396,-71.127097,"/restaurants/cafe-barada/","$$$","green",0,0
"Cafe Beirut","654 Centre St",42.31303,-71.113999,"/restaurants/cafe-beirut/","$$","yellow",0,0
"Cafe De Boston","75 Federal St",42.355119,-71.056792,"/restaurants/cafe-de-boston/","$","yellow",0,0
"Cafe de Lulu","42 Beach St",42.351491,-71.061221,"/restaurants/cafe-de-lulu/","$","red",0,0
"Cafe Dilara","645 Cambridge St",42.371997,-71.087356,"/restaurants/cafe-dilara/","$","yellow",0,0
"Cafe Eilat","406 Harvard St",42.345185,-71.126852,"/restaurants/cafe-eilat/","$$","red",0,0
"Cafe Fleuri","250 Franklin St",42.356397,-71.054462,"/restaurants/cafe-fleuri/","$$$$","yellow",0,0
"Cafe G","280 Fenway (Palace Rd)",42.339061,-71.098973,"/restaurants/cafe-g/","$$$","yellow",0,0
"Cafe Gigu","102 Meridian St",42.372729,-71.039221,"/restaurants/cafe-gigu/","$$","green",0,0
"Cafe Hemshin","8 City Hall Ave",42.357737,-71.059351,"/restaurants/cafe-hemshin/","$$","green",0,1
"Cafe Jaffa","48 Gloucester St",42.34857,-71.084019,"/restaurants/cafe-jaffa/","$$$","green",0,0
"Cafe Japonaise","1020 Beacon St",42.348531,-71.098093,"/restaurants/cafe-japonaise/","$","green",0,0
"Cafe Kiraz","119 Hampshire St",42.369897,-71.096396,"/restaurants/cafe-kiraz/","$","yellow",0,0
"Cafe Luna","403 Massachusetts Ave",42.36358,-71.100729,"/restaurants/cafe-luna/","$$","green",0,0
"Cafe Madeleine","517 Columbus Ave",42.342117,-71.079927,"/restaurants/cafe-madeleine/","$$","yellow",0,0
"Cafe Mami","1815 Massachusetts Ave",42.386196,-71.119297,"/restaurants/cafe-mami/","$","yellow",0,0
"Cafe Nation","380 Washington St",42.349097,-71.154497,"/restaurants/cafe-nation/","$","green",0,0
"Cafe Nicholas (CLOSED)","1632 Beacon St",42.339797,-71.133797,"/restaurants/cafe-nicholas/","$$","yellow",0,0
"Cafe Pamplona","12 Bow St",42.371729,-71.11573,"/restaurants/cafe-pamplona/","$","yellow",0,0
"Cafe Podima","168 Cambridge St",42.361294,-71.064831,"/restaurants/cafe-podima/","$$","green",0,0
"Cafe Pompeii","278 Hanover St",42.363997,-71.054695,"/restaurants/cafe-pompeii/","$$$","red",0,0
"Cafe Rustica","356 Beacon St",42.385654,-71.115636,"/restaurants/cafe-rustica/","$","green",0,0
"Cafe Sushi","1105 Massachusetts Ave",42.370527,-71.113778,"/restaurants/cafe-sushi/","$$$$","yellow",0,0
"Cafe Zing","25 White St",42.389128,-71.118017,"/restaurants/cafe-zing/","$","yellow",0,0
"Cafeteria","279A Newbury St",42.349151,-71.084308,"/restaurants/cafeteria/","$$$$","green",0,0
"Caffe Aromi","403 Centre St",42.321604,-71.11028,"/restaurants/caffe-aromi/","$","green",0,0
"Caffe Bella Vita","30 Charles St",42.357012,-71.070214,"/restaurants/caffe-bella-vita/","$","green",0,0
"Caffe Dello Sport","308 Hanover St",42.364286,-71.053977,"/restaurants/caffe-dello-sport/","$","green",0,0
"Caffe Nero","560 Washington St",42.353603,-71.062392,"/restaurants/caffe-nero/","$$","green",0,0
"Caffe Paradiso","255 Hanover St",42.363479,-71.055216,"/restaurants/caffe-paradiso/","$","red",0,0
"Caffe Vittoria","296 Hanover St",42.364179,-71.054494,"/restaurants/caffe-vittoria/","$","red",0,0
"Caffebene","333 Massachusetts Ave",42.342262,-71.084674,"/restaurants/caffebene/","$","red",0,0
"Cajun Cajun","720 Atlantic Ave",42.351126,-71.056409,"/restaurants/cajun-cajun-2/","$","red",0,0
"Cakeology","290 Washington St",42.357389,-71.058161,"/restaurants/cakeology/","$","red",0,0
"California Pizza Kitchen","100 Cambridgeside Pl",42.367297,-71.077996,"/restaurants/california-pizza-kitchen/","$$","yellow",0,0
"California Pizza Kitchen","800 Boylston St",42.348785,-71.082408,"/restaurants/california-pizza-kitchen-2/","$$","yellow",0,0
"Cambridge 1.","27 Church St",42.374396,-71.120253,"/restaurants/cambridge-1/","$$","yellow",0,0
"Cambridge Brewing Co","1 Kendall Sq",42.365422,-71.090951,"/restaurants/cambridge-brewing-co/","$$$","yellow",0,0
"Cambridge Coffee Shop","847 Cambridge St",42.372466,-71.09114,"/restaurants/cambridge-coffee-shop/","$","yellow",0,0
"Cambridge Common","1667 Massachusetts Ave",42.381956,-71.119757,"/restaurants/cambridge-common/","$$","yellow",0,0
"Cambridge Deli","90 River St",42.364207,-71.107709,"/restaurants/cambridge-deli/","$","green",0,0
"Cambridge House Of Pizza","2420 Massachusetts Ave",42.397276,-71.130878,"/restaurants/cambridge-house-of-pizza/","$","yellow",0,0
"Cambridge Pizzeria","263 Brookline St",42.35761,-71.107883,"/restaurants/cambridge-pizzeria/","$$","yellow",0,0
"Cambridge Queen's Head","45 Quincy St",42.376214,-71.115052,"/restaurants/cambridge-queens-head/","$$","yellow",0,0
