"name","address","latitude","longitude","link","price","health_color","special_diet"
"Big Guy's Cafe & Grill","100 City Hall Plaza",42.3583,-71.0595,"/restaurants/big-guys/","$$","yellow","  "
"Bijou","51 Stuart St",42.3512,-71.0638,"/restaurants/bijou/","$$$","red","  "
"Bill's Bar & Lounge","5 Lansdowne St",42.3472,-71.0947,"/restaurants/bills-bar-lounge/","$","yellow","  "
"Billy Tse Restaurant","240 Commercial St",42.3638,-71.0515,"/restaurants/billy-tse-restaurant/","$$$","yellow","  "
"Billy's Sub Shop","57 Berkeley St",42.3464,-71.0709,"/restaurants/billys-sub-shop/","$","green","  "
"Bin 26","26 Charles St",42.3569,-71.0701,"/restaurants/bin-26/","$$$$","yellow","  "
"Birch Bar","425 Summer St",42.3461,-71.0433,"/restaurants/birch-bar/","$$$","yellow","  "
"Biryani Park Truck","Location Varies",42.3613,-71.0483,"/restaurants/biryani-park-truck/","$$","red","  "
"Bishop's Mediterranean","70 Staniford St",42.3631,-71.0638,"/restaurants/bishops-mediterranean/","$$","yellow","  "
"BISq","1071 Cambridge St",42.373,-71.0951,"/restaurants/bisq/","$$$","yellow","  "
"Bistro du Midi","272 Boylston St",42.352,-71.0699,"/restaurants/bistro-du-midi/","$$$$","yellow","  "
"Bisuteki","777 Memorial Dr",42.3589,-71.1157,"/restaurants/bisuteki/","$$$$","red","  "
"Black Rose","160 State St",42.3593,-71.0543,"/restaurants/black-rose/","$$$","green","  "
"Black Seed Cafe & Grill","131 Tremont St",42.356,-71.0624,"/restaurants/black-seed-cafe-grill/","$","green","  "
"Blackbird Doughnuts","1395 Washington St",42.3413,-71.0702,"/restaurants/blackbird-doughnuts/","$","red","  "
"Blackjack Pasta Bar","52 Queensberry St",42.3427,-71.0976,"/restaurants/blackjack-pasta-bar/","$$","yellow","  "
"Blackstone Grill","15 Union St",42.3606,-71.0572,"/restaurants/blackstone-grill/","$$$","yellow","  "
"Blazing Paddles","82 Lansdowne St",42.3471,-71.0983,"/restaurants/blazing-paddles/","$$$","yellow","  "
"Bloc 11","11 Bow St",42.3808,-71.097,"/restaurants/bloc-11/","$$","green","  "
"blu","4 Avery St",42.3531,-71.0627,"/restaurants/blu/","$$$$","yellow","  "
"Blue Asia Cafe","113 Brighton Ave",42.3529,-71.131,"/restaurants/blue-asia-cafe/","$","yellow","  "
"Blue Dragon","324 A St",42.3493,-71.0497,"/restaurants/blue-dragon/","$$$","yellow","  "
"Blue Fin","1815 Massachusetts Ave",42.3873,-71.1184,"/restaurants/blue-fin/","$$$","red","  "
"Blue Fuji Organic Restaurant","106 Cambridge St",42.36,-71.1211,"/restaurants/blue-fuji-organic-restaurant/","$","yellow","  "
"Blue Glass Cafe","200 Clarendon St",42.3502,-71.075,"/restaurants/blue-glass-cafe/","$$","green","  "
"Blue Nile","389 Centre St",42.3222,-71.1096,"/restaurants/blue-nile/","$","yellow","  "
"Blue State Coffee","957 Commonwealth Ave",42.3515,-71.1191,"/restaurants/blue-state-coffee/","$","green","vegan vegetarian-friendly "
"Blue State Coffee","155 Seaport Blvd",42.3552,-71.0519,"/restaurants/blue-state-coffee-2/","$","green","vegan vegetarian-friendly "
"Bluestone Bistro","1799 Commonwealth Ave",42.3402,-71.1513,"/restaurants/bluestone-bistro/","$$","yellow","  "
"Blunch","59 E Springfield St",42.3354,-71.0748,"/restaurants/blunch/","$$","green","  "
"Boa Nation","571 MASSACHUSETTS AVE",42.365,-71.1024,"/restaurants/boa-nation/","$$","yellow","  "
"Boca Granda Taqueria","366 Washington St",42.3491,-71.1538,"/restaurants/boca-granda-taqueria-2/","$","red","  "
"Boca Grande Taqueria","149 1st St",42.3662,-71.0782,"/restaurants/boca-grande-taqueria-2/","$","red","  "
"Boca Grande Taqueria (CLOSED)","1294 Beacon St",42.3424,-71.1207,"/restaurants/boca-grande-taqueria/","$","red","  "
"Boca Grande Taqueria","1728 Massachusetts Ave",42.3843,-71.1194,"/restaurants/boca-grande-taqueria-4/","$","yellow","  "
"Bogie's Place","25 Temple Place",42.3553,-71.0622,"/restaurants/bogies-place/","$$$$","yellow","  "
"Boloco","2 Park Plaza",42.3517,-71.068,"/restaurants/boloco-2/","$","green"," vegetarian-friendly "
"Boloco","50 Congress St",42.3577,-71.0559,"/restaurants/boloco-9/","$","green"," vegetarian-friendly "
"Boloco","1940 Beacon St",42.336,-71.1502,"/restaurants/boloco-5/","$","green"," vegetarian-friendly "
"Boloco","133 Federal St",42.3542,-71.0567,"/restaurants/boloco-7/","$","green"," vegetarian-friendly "
"Boloco","247 Newbury St",42.3492,-71.0843,"/restaurants/boloco-4/","$","green"," vegetarian-friendly "
"Boloco","569 Boylston St",42.3506,-71.0764,"/restaurants/boloco-12/","$","green"," vegetarian-friendly "
"Boloco","27 School St",42.3577,-71.0594,"/restaurants/boloco-3/","$","green"," vegetarian-friendly "
"Boloco","284 Congress St",42.353,-71.0529,"/restaurants/boloco-13/","$","green"," vegetarian-friendly "
"Boloco","1080 Boylston St",42.3477,-71.0867,"/restaurants/boloco-14/","$","green","  "
"Boloco","359 Huntington Ave",42.3399,-71.0901,"/restaurants/boloco-6/","$","green"," vegetarian-friendly "
"Boloco","71 Mount Auburn St",42.3719,-71.1186,"/restaurants/boloco/","$","green"," vegetarian-friendly "
"Boloco","125 Pearl St",42.355,-71.0539,"/restaurants/boloco-8/","$","green"," vegetarian-friendly "
"Boloco","283 Longwood Ave",42.3377,-71.1052,"/restaurants/boloco-10/","$","green"," vegetarian-friendly "
"Bom Cafe","1093 Cambridge St",42.3731,-71.0955,"/restaurants/bom-cafe/","$","yellow","  "
"Bombay Cafe (CLOSED)","175 Massachusetts Ave",42.3463,-71.0875,"/restaurants/bombay-cafe/","$$","green","  "
"Bon Chon","123 Brighton Ave",42.3529,-71.1313,"/restaurants/bon-chon/","$$$","yellow","  "
"Bon Chon","57 JFK St",42.3716,-71.1209,"/restaurants/bon-chon-2/","$$$","red","  "
"Bon Me","1 Kendall Square",42.3678,-71.0897,"/restaurants/bon-me/","$$","yellow","  "
"Bon Me Truck","Location Varies",42.3605,-71.0591,"/restaurants/bon-me-truck/","$","yellow","vegan vegetarian-friendly "
"Bonapita","49 Franklin St",42.3556,-71.0587,"/restaurants/bonapita/","$$","red","  "
"BOND","250 Franklin St",42.3564,-71.0545,"/restaurants/bond/","$$$$$","red","  "
"Bondir","279A Broadway",42.3682,-71.0978,"/restaurants/bondir/","$$$$","green","  "
"Boston Beer Works","61 Brookline Ave",42.3468,-71.0992,"/restaurants/boston-beer-works/","$$","yellow","  "
"Boston Beer Works","Logan Airport",42.3656,-71.0096,"/restaurants/boston-beer-works-3/","$$","red","  "
"Boston Beer Works","112 Canal St",42.3646,-71.0604,"/restaurants/boston-beer-works-2/","$$","red","  "
"Boston Brewin Coffee","45 Bromfield St",42.3569,-71.0606,"/restaurants/boston-brewin-coffee/","$","yellow","  "
"Boston Buddhist Tea House","950 Massachusetts Ave",42.3688,-71.1098,"/restaurants/boston-buddhist-tea-house/","$","yellow"," vegetarian-friendly "
"Boston Burger Company","1100 Boylston St",42.347,-71.0886,"/restaurants/boston-burger-company-2/","$$","red","  "
"Boston Burger Company","1105 Massachusetts Ave",42.3708,-71.1134,"/restaurants/boston-burger-company-3/","$$","red","  "
"Boston Burger Company","37 Davis Sq",42.3966,-71.1226,"/restaurants/boston-burger-company/","$$","red","  "
"Boston Chipyard","257 Fanueil Hall Marketplace",42.3612,-71.0546,"/restaurants/boston-chipyard/","$","red","  "
"Boston Chops","1375 Washington St",42.3415,-71.0695,"/restaurants/boston-chops/","$$$$$","yellow","  "
"Boston Chowda Co","800 Boylston St",42.3488,-71.0824,"/restaurants/boston-chowda-co/","$","yellow","  "
"Boston Chowda Co","1 Faneuil Hall Marketplace",42.3604,-71.0546,"/restaurants/boston-chowda-co-2/","$","yellow","  "
"Boston Common Coffee Company","515 Washington St",42.3535,-71.0626,"/restaurants/boston-common-coffee-company-3/","$","green","  "
"Boston Common Coffee Company","10 High St",42.3536,-71.0566,"/restaurants/boston-common-coffee-company/","$","green","  "
"Boston Common Coffee Company (CLOSED)","97 Salem St",42.3641,-71.0559,"/restaurants/boston-common-coffee-company-2/","$","green","  "
"Boston Common Coffee Company","89 Canal St",42.3643,-71.0598,"/restaurants/boston-common-coffee-company-4/","$","green","  "
"Boston House of Pizza","173 Amory St",42.3502,-71.1137,"/restaurants/boston-house-of-pizza-3/","$$","yellow","  "
"Boston House of Pizza","305 Huntington Ave",42.3408,-71.0875,"/restaurants/boston-house-of-pizza-2/","$","yellow","  "
"Boston Indian Kitchen","51 Massachusetts Ave",42.3497,-71.0892,"/restaurants/boston-indian-kitchen/","$$","yellow","  "
"Boston Kabob Company","164 Brighton Ave",42.353,-71.1328,"/restaurants/boston-kabob-company/","$$","yellow","  "
"Boston Kebab House","7 Liberty Sq",42.3581,-71.0555,"/restaurants/boston-kebab-house/","$$","green","  "
"Boston Kitchen Pizza","1 Stuart St",42.3508,-71.0634,"/restaurants/boston-kitchen-pizza/","$$","yellow","  "
"Boston Market","245 Massachusetts Ave",42.344,-71.0864,"/restaurants/boston-market/","$","green","  "
"Boston News Cafe","28 State St",42.3589,-71.0577,"/restaurants/boston-news-cafe/","$$","green","  "
"Boston Pizza Express (CLOSED)","1026A Commonwealth Ave",42.3522,-71.1218,"/restaurants/boston-pizza-express/","$","green","  "
"Boston Pizza Stop & Cafe","851 Harrison Ave",42.3346,-71.0755,"/restaurants/boston-pizza-stop-cafe/","$","yellow","  "
"Boston Pushcart","Rose Kennedy Greenway",42.3612,-71.0527,"/restaurants/boston-pushcart/","$","red","  "
"Boston Sail Loft","80 Atlantic Ave",42.3627,-71.0513,"/restaurants/boston-sail-loft/","$$$","yellow","  "
"Boston Shawarma","315 Huntington Ave",42.3405,-71.0879,"/restaurants/boston-shawarma/","$$","yellow","  "
"Boston Shawarma 2","226 Washington St",42.358,-71.0579,"/restaurants/boston-shawarma-2/","$$","yellow"," vegetarian-friendly "
"Boston Super Dog","Location Varies",42.3661,-71.0483,"/restaurants/boston-super-dog/","$$","green","  "
"Boston Tea Stop","54 JFK St",42.3718,-71.1206,"/restaurants/boston-tea-stop/","$","red","  "
"Boston's Baddest Burger","Location Varies",42.3307,-71.0947,"/restaurants/bostons-baddest-burger/","$$","green","  "
"Bostonia Public House","131 State St",42.3592,-71.0543,"/restaurants/bostonia-public-house/","$$$$","yellow","  gluten-free"
"Bottega di Capri","41 Harvard St",42.3345,-71.1193,"/restaurants/bottega-di-capri/","$$","yellow","  "
"Bottega Fiorentina","313B Harvard St",42.3433,-71.123,"/restaurants/bottega-fiorentina/","$","yellow","  "
"Bourbon Coffee","1815 Massachusetts Ave",42.3862,-71.1193,"/restaurants/bourbon-coffee/","$","red","  "
"Bova's Bakery","134 Salem St",42.3653,-71.0557,"/restaurants/bovas-bakery/","$","green","  "
"boYO","175 Cambridge St",42.3613,-71.0655,"/restaurants/boyo/","$","yellow","  "
"Brandy Pete's","267 Franklin St",42.3568,-71.0538,"/restaurants/brandy-petes/","$$$","yellow","  "
"Brass Union","70 Union Sq",42.38,-71.095,"/restaurants/brass-union/","$$$","yellow","  "
"Brasserie Jo","120 Huntington Ave",42.3492,-71.0771,"/restaurants/brasserie-jo/","$$$$$","yellow","  "
"Bravo","465 Huntington Ave",42.3385,-71.0937,"/restaurants/bravo/","$$$$$","yellow","  "
"Bravo Pizza","160 Brighton Ave",42.3531,-71.1328,"/restaurants/bravo-pizza/","$$","yellow","  "
"Brew","75 Northern Ave",42.3524,-71.0453,"/restaurants/brew/","$","yellow","  "
"Bricco","241 Hanover St",42.3633,-71.0554,"/restaurants/bricco/","$$$$$","yellow","  "
"Brick & Mortar","569 Massachusetts Ave",42.3677,-71.1077,"/restaurants/brick-mortar/","$$","yellow","  "
"Brick House","256 Washington St.",42.3478,-71.1497,"/restaurants/brick-house/","$$","yellow","  "
"Brigham Circle","728 Huntington Ave",42.334,-71.1051,"/restaurants/brigham-circle/","$$","red","  "
"Brighton House Of Pizza","218 Market St",42.3551,-71.15,"/restaurants/brighton-house-of-pizza/","$$","yellow","  "
"Bristol Lounge","200 Boylston St",42.3523,-71.0683,"/restaurants/bristol-lounge/","$$$$$","green"," vegetarian-friendly "
"Broad Street Riot","131 Broad St",42.3571,-71.052,"/restaurants/broad-street-riot/","$$$$","yellow","  "
"Brookline Family Turkish Restaurant","305 Washington St",42.3333,-71.1197,"/restaurants/brookline-family-turkish-restaurant/","$$$","yellow","  "
"Brookline Lunch","9 Brookline St",42.3639,-71.1018,"/restaurants/brookline-lunch/","$","green","  "
"Brookline Spa","75 Harvard St",42.3359,-71.1207,"/restaurants/brookline-spa/","$","yellow","  "
"Brown Sugar Cafe","1033 Commonwealth Ave",42.352,-71.122,"/restaurants/brown-sugar-cafe/","$$$","yellow","  "
"Brownstone","111 Dartmouth St",42.3475,-71.0762,"/restaurants/brownstone/","$$$","green","  "
"Bruegger's Bagels","7 School St",42.3576,-71.0587,"/restaurants/brueggers-bagels/","$","green","  "
"Bruegger's Bagels","1876 Massachusetts Ave",42.3882,-71.1195,"/restaurants/brueggers-bagels-4/","$","green","  "
"Bruegger's Bagels","211 Congress St",42.3548,-71.0552,"/restaurants/brueggers-bagels-3/","$","green","  "
"Bruegger's Bagels","253 Harvard St",42.3413,-71.1212,"/restaurants/brueggers-bagels-7/","$","green","  "
"Bruegger's Bagels","375 Longwood Ave",42.3394,-71.1083,"/restaurants/brueggers-bagels-6/","$","green","  "
"Bruegger's Bagels","644 Beacon St",42.3492,-71.0955,"/restaurants/brueggers-bagels-9/","$","green","  "
"Bruegger's Bagels","91 Summer St",42.3539,-71.0585,"/restaurants/brueggers-bagels-10/","$","green","  "
"Bruegger's Bagels","370 Western Avenue",42.3628,-71.1387,"/restaurants/brueggers-bagels-8/","$","green","  "
"Bubor Cha Cha","45 Beach St",42.3513,-71.0612,"/restaurants/bubor-cha-cha/","$$$","red","  "
"Buccieri's Cafe","260 Franklin St",42.3565,-71.0543,"/restaurants/buccieris-cafe/","$$","green","  "
"Buk Kyung II","151 Brighton Ave",42.353,-71.1322,"/restaurants/buk-kyung-ii/","$$","red","  "
"Bukhara","701 Centre St",42.3115,-71.1145,"/restaurants/bukhara/","$$","yellow","  "
"Bukowski Tavern","50 Dalton St",42.3467,-71.085,"/restaurants/bukowski-tavern-2/","$$","yellow","  "
"Bukowski Tavern","1281 Cambridge St",42.3735,-71.0991,"/restaurants/bukowski-tavern-3/","$$","yellow","  "
"BurgerFi","961 Commonwealth Ave",42.352,-71.1191,"/restaurants/burgerfi/","$$","green","  "
"Burrito Elito","1 Harborside Dr",42.3632,-71.0244,"/restaurants/burrito-elito/","$$","green"," vegetarian-friendly "
"Burritos & Tacos To Go","145 Dartmouth St",42.3484,-71.0767,"/restaurants/burritos-tacos-to-go/","$","red","  "
"Burritos Express","86 Bedford St",42.3533,-71.06,"/restaurants/burritos-express/","$","green","  "
"Busker's Lounge","67 Canal St",42.364,-71.0598,"/restaurants/buskers-lounge/","$$$","yellow","  "
"Busy Bee Diner","1046 Beacon St",42.3456,-71.109,"/restaurants/busy-bee-diner/","$","yellow","  "
"Bytes","64 Sidney St",42.3615,-71.1015,"/restaurants/bytes/","$","green","  "
"Cabana Grill","254 Bennington St",42.3785,-71.0294,"/restaurants/cabana-grill/","$","red","  "
"Cactus Mexican Grill","44 Maverick Sq",42.37,-71.039,"/restaurants/cactus-mexican-grill/","$","yellow","  "
"Caesar's","34 Essex St",42.3523,-71.0619,"/restaurants/caesars/","$","yellow","  "
"Cafe 472","472 Commonwealth Ave",42.3488,-71.0936,"/restaurants/cafe-472/","$$$","yellow","  "
"Cafe 939","939 Boylston St",42.3481,-71.0851,"/restaurants/cafe-939/","$","green","  "
"Cafe ArtScience","650 E Kendall St",42.3647,-71.0819,"/restaurants/cafe-artscience/","$$$$$","yellow","  "
"Cafe Barada","2269 Massachusetts Ave",42.3944,-71.1271,"/restaurants/cafe-barada/","$$$","yellow","  "
"Cafe Beirut","654 Centre St",42.313,-71.114,"/restaurants/cafe-beirut/","$$","yellow","  "
"Cafe De Boston","75 Federal St",42.3551,-71.0568,"/restaurants/cafe-de-boston/","$","yellow","  "
"Cafe de Lulu","42 Beach St",42.3515,-71.0612,"/restaurants/cafe-de-lulu/","$","yellow","  "
"Cafe Dilara","645 Cambridge St",42.372,-71.0874,"/restaurants/cafe-dilara/","$","yellow","  "
"Cafe Eilat","406 Harvard St",42.3452,-71.1269,"/restaurants/cafe-eilat/","$$","red","  "
"Cafe Fleuri","250 Franklin St",42.3564,-71.0545,"/restaurants/cafe-fleuri/","$$$$","green","  gluten-free"
"Cafe G","280 Fenway (Palace Rd)",42.3391,-71.099,"/restaurants/cafe-g/","$$$","yellow","  "
"Cafe Gigu","102 Meridian St",42.3727,-71.0392,"/restaurants/cafe-gigu/","$$","yellow","  "
"Cafe Hemshin","8 City Hall Ave",42.3577,-71.0593,"/restaurants/cafe-hemshin/","$$","green"," vegetarian-friendly "
"Cafe Jaffa","48 Gloucester St",42.3486,-71.084,"/restaurants/cafe-jaffa/","$$$","yellow","  "
"Cafe Japonaise","1020 Beacon St",42.3485,-71.0981,"/restaurants/cafe-japonaise/","$","yellow","  "
"Cafe Kiraz","119 Hampshire St",42.3699,-71.0964,"/restaurants/cafe-kiraz/","$","yellow","  "
"Cafe Luna","403 Massachusetts Ave",42.3636,-71.1007,"/restaurants/cafe-luna/","$$","green","  "
"Cafe Madeleine","517 Columbus Ave",42.3421,-71.0799,"/restaurants/cafe-madeleine/","$$","yellow","  "
"Cafe Mami","1815 Massachusetts Ave",42.3862,-71.1193,"/restaurants/cafe-mami/","$","yellow","  "
"Cafe Nation","380 Washington St",42.3491,-71.1545,"/restaurants/cafe-nation/","$","green","  "
"Cafe Nicholas (CLOSED)","1632 Beacon St",42.3398,-71.1338,"/restaurants/cafe-nicholas/","$$","yellow","  gluten-free"
"Cafe Pamplona","12 Bow St",42.3717,-71.1157,"/restaurants/cafe-pamplona/","$","green","  "
"Cafe Podima","168 Cambridge St",42.3613,-71.0648,"/restaurants/cafe-podima/","$$","yellow","  "
"Cafe Pompeii","278 Hanover St",42.364,-71.0547,"/restaurants/cafe-pompeii/","$$$","yellow","  "
"Cafe Rustica","356 Beacon St",42.3857,-71.1156,"/restaurants/cafe-rustica/","$","yellow","  "
"Cafe Sushi","1105 Massachusetts Ave",42.3705,-71.1138,"/restaurants/cafe-sushi/","$$$$","yellow","  "
"Cafe Zing","25 White St",42.3891,-71.118,"/restaurants/cafe-zing/","$","red","  "
"Cafeteria","279A Newbury St",42.3492,-71.0843,"/restaurants/cafeteria/","$$$$","yellow","  "
"Caffe Aromi","403 Centre St",42.3216,-71.1103,"/restaurants/caffe-aromi/","$","green","  "
"Caffe Bella Vita","30 Charles St",42.357,-71.0702,"/restaurants/caffe-bella-vita/","$","green","  "
"Caffe Dello Sport","308 Hanover St",42.3643,-71.054,"/restaurants/caffe-dello-sport/","$","green","  "
"Caffe Nero","560 Washington St",42.3536,-71.0624,"/restaurants/caffe-nero/","$$","green","  "
"Caffe Paradiso","255 Hanover St",42.3635,-71.0552,"/restaurants/caffe-paradiso/","$","yellow","  "
"Caffe Vittoria","296 Hanover St",42.3642,-71.0545,"/restaurants/caffe-vittoria/","$","yellow","  "
"Caffebene","333 Massachusetts Ave",42.3423,-71.0847,"/restaurants/caffebene/","$","yellow","  "
"Cajun Cajun","720 Atlantic Ave",42.3511,-71.0564,"/restaurants/cajun-cajun-2/","$","red","  "
"Cakeology","290 Washington St",42.3574,-71.0582,"/restaurants/cakeology/","$","red","  "
"California Pizza Kitchen","100 Cambridgeside Pl",42.3673,-71.078,"/restaurants/california-pizza-kitchen/","$$","red","  gluten-free"
"California Pizza Kitchen","800 Boylston St",42.3488,-71.0824,"/restaurants/california-pizza-kitchen-2/","$$","red","  "
"Cambridge 1.","27 Church St",42.3744,-71.1203,"/restaurants/cambridge-1/","$$","yellow","  "
"Cambridge Brewing Co","1 Kendall Sq",42.3654,-71.091,"/restaurants/cambridge-brewing-co/","$$$","yellow","  "
"Cambridge Coffee Shop","847 Cambridge St",42.3725,-71.0911,"/restaurants/cambridge-coffee-shop/","$","green","  "
"Cambridge Common","1667 Massachusetts Ave",42.382,-71.1198,"/restaurants/cambridge-common/","$$","yellow","  "
"Cambridge Deli","90 River St",42.3642,-71.1077,"/restaurants/cambridge-deli/","$","green","  "
"Cambridge House Of Pizza","2420 Massachusetts Ave",42.3973,-71.1309,"/restaurants/cambridge-house-of-pizza/","$","yellow","  "
"Cambridge Pizzeria","263 Brookline St",42.3576,-71.1079,"/restaurants/cambridge-pizzeria/","$$","yellow","  "
"Cambridge Queen's Head","45 Quincy St",42.3762,-71.1151,"/restaurants/cambridge-queens-head/","$$","yellow","  "
"Cameo Macaron","Location Varies",42.3573,-71.0554,"/restaurants/cameo-macaron/","$","red","  "
"Camie's Restaurant","152 Columbia St",42.3669,-71.0981,"/restaurants/camies-restaurant/","$$","green","  "
"Camino Real","48 Harvard Ave",42.3544,-71.1329,"/restaurants/camino-real/","$$$","yellow","  "
